chunk_id,author,а,больше,будет,будут,бы,была,были,было,быть,в,во,вопрос,вопроса,вот,вполне,время,все,всегда,всего,всем,где,говорит,говорить,гораздо,деле,дело,для,должен,должна,должно,должны,других,его,ее,ему,если,есть,еще,же,жизни,жизнь,за,значит,и,идет,из,или,им,их,к,как,классов,когда,конечно,которая,которой,которую,которые,которых,кто,лет,лишь,мало,между,меня,мне,много,могут,может,можно,мысли,мысль,на,над,надо,не,него,нельзя,необходимо,нет,ни,нибудь,ним,них,ничего,но,нужно,о,об,образом,один,одно,одного,одной,он,она,они,организации,от,отношении,очень,перед,по,под,при,раз,с,самой,самом,свое,своего,своей,свои,своим,своих,свою,себе,себя,сказать,собой,совершенно,так,также,таким,там,тем,теории,то,того,той,только,том,тому,тот,тут,у,чем,через,что,чтобы,эта,эти,этим,это,этого,этой,этом,этому,эту,я,без,ведь,до,значение,имеет,именно,какой,которого,ли,либо,люди,менее,общества,оно,потому,почему,поэтому,право,самого,собою,совсем,таких,те,тех,уже,этих,является,более,всех,г,д,движение,движения,демократии,другой,искры,класса,который,кроме,людей,могли,момент,нашей,партии,партия,пор,после,против,рабочего,рабочие,развития,сделать,сил,социал,среди,стороны,съезда,т,борьба,борьбе,борьбу,борьбы,власти,вместе,даже,демократической,зрения,крестьян,наиболее,народа,прежде,рабочий,рабочих,революционной,россии,русской,силу,силы,со,страны,съезд,такой,теперь,тогда,точки,труда,был,вообще,всей,да,действительно,здесь,мог,особенно,почти,сам,хотя,времени,дела,которое,несколько,положение,случае,этот,вы,мы,нас,е,ибо,общество,своем,смысле,характер,нам,слова,такое,года,ей,наконец,народ,ней,пока,пролетариата,свой,однако,производства,буржуазии,власть,права,правительство,политической,свободы,правительства,массы,политических,политического,революции,революционного,революция,снова,съезде,тов,масс,демократия,пролетариат,войны,ленин,буржуазия,маркса,её
parvus_v_chem_my_rashodimsya_otvet_leninu.txt_chunk8,parvus,6,2,0,0,1,2,1,2,1,40,1,0,0,1,1,2,8,1,1,0,1,0,0,0,2,0,7,0,2,0,1,0,3,3,2,4,0,3,3,0,0,3,0,34,0,5,1,3,3,10,7,0,4,2,0,0,2,2,0,2,0,0,1,1,0,5,0,0,3,1,0,0,16,1,2,12,2,0,0,3,0,0,1,0,0,5,2,3,0,0,0,1,1,1,5,0,3,9,3,0,0,2,3,0,1,4,5,0,1,1,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,1,0,7,2,0,4,5,2,3,0,1,2,0,19,11,0,0,0,10,4,3,0,0,0,11,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,5,1,1,1,1,0,0,1,2,5,1,2,2,1,0,0,0,1,0,2,2,0,1,7,4,2,0,0,0,8,1,1,0,0,1,2,4,4,0,2,1,1,0,0,0,0,1,0,6,0,2,2,1,2,1,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,2,4,0,0,1,0,1,0,3,1,1,0,0,0,0,0,0,0,3,0,0,5,2,1,4,1,1,0,1,0,3,1,2,0,1,0,0,2
parvus_virIII_9_mes_voyny_I.txt_chunk1,parvus,0,2,1,0,8,5,0,3,0,30,2,0,0,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,7,2,2,1,3,5,0,0,3,0,20,0,2,1,0,3,8,3,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,14,0,0,5,1,0,0,0,1,1,0,0,0,9,1,3,1,0,0,1,0,0,0,5,2,0,6,1,2,1,1,2,10,0,12,0,0,2,1,2,1,1,4,1,0,0,0,0,2,3,0,0,0,5,0,0,2,0,2,2,2,0,0,2,2,0,12,3,0,1,2,7,0,0,0,0,3,1,1,0,1,1,0,1,0,2,1,1,0,0,0,3,1,0,1,0,1,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,0,2,2,6,0,0,0,0,1,0,0,5,0,1,0,0,1,0,1,3,4,0,0,0,0,0,0,0,1,0,22,4,1,0,6,1,0,0,3,2,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,2,2,0,1,1,0,3,0,0,3,1,0,3,0,4,2,0,0,0,0,0,0,0,0,0,8,0,4,0,0
parvus_virIII_9_mes_voyny_I.txt_chunk2,parvus,5,1,3,0,2,4,0,1,1,24,2,0,0,0,0,2,8,0,1,0,0,0,0,1,0,1,3,0,0,1,0,1,1,5,1,6,0,6,5,0,0,3,0,26,0,4,3,0,4,5,7,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,24,0,0,9,0,0,0,1,0,0,0,0,0,7,0,0,0,1,1,0,0,1,2,3,0,0,8,0,5,0,1,2,4,0,12,0,0,1,0,1,0,0,0,2,0,0,1,1,0,2,1,1,0,2,0,14,1,0,7,0,0,0,1,1,1,0,16,3,3,1,1,5,2,0,0,0,1,0,1,0,3,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,5,0,1,3,3,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,1,0,0,1,1,0,0,0,7,2,2,1,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,0,0,2,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
parvus_virIII_9_mes_voyny_I.txt_chunk3,parvus,5,1,8,3,5,0,0,0,1,25,3,0,0,0,1,1,6,0,3,3,0,0,0,2,0,2,2,1,1,0,1,1,3,6,1,3,0,4,6,0,0,4,0,34,0,3,0,2,2,11,4,0,0,5,0,0,0,2,0,0,0,0,1,1,0,0,0,0,3,6,0,0,17,0,0,16,0,1,0,0,0,0,0,0,0,6,0,1,1,1,0,1,0,0,3,6,2,0,7,0,1,2,7,0,8,1,8,0,0,1,2,2,0,0,0,1,0,0,0,0,0,2,0,0,0,6,0,4,1,0,8,0,3,0,1,4,4,0,9,4,0,0,1,12,2,0,4,0,1,0,0,0,7,0,0,1,0,1,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,1,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2,2,1,2,1,0,0,0,5,1,0,0,1,0,0,2,0,0,0,0,0,0,2,3,0,0,1,2,5,1,0,0,0,1,1,0,2,0,0,0,0,1,3,1,0,0,0,1,0,0,2,0,0,0,0,4,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0
parvus_virIV_samoderzh_i_reformy_I.txt_chunk3,parvus,9,1,1,1,7,0,0,3,0,21,0,0,0,2,1,0,6,0,1,1,0,0,0,2,3,0,1,1,0,0,1,0,3,3,1,5,0,5,2,1,0,7,0,31,0,3,1,2,6,7,5,2,0,0,3,0,1,5,0,1,0,0,0,1,0,0,0,0,0,2,0,2,14,0,0,10,1,3,0,1,1,2,0,2,0,7,0,2,0,4,0,0,0,0,2,7,3,0,3,0,0,1,5,3,5,0,7,0,3,1,1,0,3,0,1,1,3,1,0,1,3,1,1,5,0,2,0,2,0,1,3,1,1,2,1,0,1,0,10,2,3,1,0,6,1,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,1,0,0,3,2,0,0,0,0,0,0,0,2,1,2,0,2,2,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,1,7,0,0,7,1,2,1,1,0,0,0,1,1,2,1,1,1,0,0,0,1,1,0,0,0,3,1,7,0,0,1,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,2,0,0,1,2,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,5,4,0,3,3,3,4,0,0,0,0,0,0,1,0,0,5,0,0,0,0
parvus_virI_kapitalizm_i_voyna_I.txt_chunk1,parvus,9,1,0,0,1,5,1,2,2,23,1,0,0,2,1,4,11,1,0,2,0,0,0,0,0,0,2,2,0,1,0,0,2,7,0,0,0,4,3,1,1,4,0,38,0,2,0,0,1,8,7,0,0,0,1,1,1,1,0,0,1,0,0,5,0,0,0,0,2,0,1,1,12,1,0,6,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,1,0,1,6,1,0,1,0,1,0,4,2,0,0,14,0,1,0,2,3,4,0,0,2,3,1,0,0,1,4,1,0,0,5,0,3,1,1,4,0,2,0,0,1,2,0,8,0,1,0,1,6,0,1,0,1,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,0,0,2,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,3,2,5,0,0,0,1,2,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,2,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0
parvus_virI_kapitalizm_i_voyna_I.txt_chunk2,parvus,5,0,0,0,2,1,1,2,0,27,2,2,0,1,0,1,4,0,1,1,2,0,0,0,0,0,3,0,0,0,0,1,2,7,2,0,0,4,3,0,0,4,0,49,0,3,0,0,4,7,4,0,1,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,22,0,0,8,1,0,0,0,0,0,0,0,0,10,0,1,0,2,0,0,0,0,9,1,5,0,2,1,0,2,7,1,3,0,8,0,0,1,1,0,1,1,0,0,1,1,0,1,0,2,1,2,1,1,0,7,1,0,1,1,0,0,0,2,2,0,11,3,1,2,0,2,1,0,1,0,0,1,2,0,4,1,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,1,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,1,3,0,3,0,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
plehanov_beliy_terror_I.txt_chunk1,plehanov,4,1,0,0,1,0,1,1,3,28,0,3,0,2,3,1,3,0,4,0,0,0,0,0,0,0,6,0,0,1,2,0,6,1,2,4,0,4,2,0,1,5,0,47,0,4,2,1,2,5,7,0,0,1,2,4,0,0,0,0,0,0,0,0,1,3,0,1,4,0,0,0,13,2,0,11,1,2,0,0,2,0,1,3,0,7,0,2,0,0,0,0,1,1,6,1,1,0,2,1,0,3,6,5,1,1,6,0,0,0,1,1,1,0,1,0,1,5,0,0,1,3,1,0,0,1,0,5,2,1,7,3,1,1,3,1,3,0,20,5,0,1,0,4,3,1,1,1,1,9,0,0,0,0,0,0,2,0,0,0,1,0,0,13,0,1,0,0,0,0,0,0,0,0,4,1,0,7,1,0,0,4,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,2,2,0,2,0,0,0,1,0,0,0,3,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,7,2,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
plehanov_cant_vs_kant.txt_chunk3,plehanov,8,0,0,0,5,1,0,3,1,41,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,2,3,1,0,0,0,0,15,2,5,2,2,1,5,0,0,1,0,35,0,7,5,1,3,8,8,0,0,3,0,1,0,2,0,1,0,2,1,0,0,0,0,1,1,2,1,1,12,0,1,15,3,1,1,0,4,2,1,0,0,14,0,3,0,0,0,0,1,2,8,3,5,0,3,0,3,0,4,0,1,1,6,2,0,0,2,5,1,0,1,1,0,0,0,0,2,5,0,0,0,0,1,6,4,0,3,4,0,2,1,1,1,0,20,4,1,1,0,4,4,1,3,0,2,1,3,0,6,0,0,2,0,0,3,0,0,0,1,2,0,1,1,0,0,1,1,1,0,1,2,2,0,0,1,13,1,0,0,0,2,0,0,1,0,0,2,0,0,0,0,1,2,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,1,1,2,1,0,0,0,1,1,0,0,1,1,2,0,1,0,0,3,2,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
plehanov_cant_vs_kant.txt_chunk5,plehanov,2,0,1,0,9,0,0,1,5,18,1,2,0,1,0,0,3,0,1,1,0,3,1,1,0,0,6,0,0,0,0,1,14,3,0,4,4,1,5,0,0,1,0,41,0,5,2,2,7,8,7,1,0,2,0,1,0,2,1,2,0,0,0,0,0,0,1,1,5,1,0,0,11,0,2,16,2,0,0,2,1,0,0,1,1,6,0,6,2,0,0,1,1,0,15,2,3,0,4,2,4,1,1,1,0,0,6,0,0,1,0,0,0,0,1,1,2,1,1,0,0,5,1,0,0,4,0,6,4,0,7,3,1,1,0,4,2,0,18,5,1,6,1,2,2,2,1,1,0,0,0,0,4,0,1,2,0,0,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,2,1,0,3,3,0,13,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,1,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,1,3,0,0,5,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,2,0,0,6,0,3,0,0,0,1,1,1,3,0,0,0,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,2,0
plehanov_grustnoe_nedorazumenie_I.txt_chunk2,plehanov,8,0,1,0,10,1,1,3,2,24,2,3,2,2,1,2,1,0,2,4,1,1,0,0,1,0,1,1,0,0,1,0,3,0,1,8,1,5,1,0,0,1,1,27,0,2,6,2,9,7,4,0,2,1,0,2,0,4,1,0,0,1,0,1,4,4,1,1,0,2,3,0,8,0,0,23,4,1,2,3,2,2,2,1,1,7,0,6,0,1,2,0,0,0,9,0,4,1,6,0,5,0,8,1,1,3,16,0,0,0,0,0,0,1,1,0,2,4,1,0,1,5,0,1,1,5,1,7,3,2,3,3,0,2,2,4,2,0,18,0,0,2,0,10,0,0,2,1,0,13,0,0,3,1,1,1,0,1,3,0,0,0,0,0,1,2,1,0,0,0,2,1,1,1,2,3,0,0,1,0,0,1,0,0,2,0,0,1,0,2,0,0,4,1,0,2,1,2,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,3,0,0,1,1,1,1,0,0,0,1,0,0,0,1,2,4,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plehanov_grustnoe_nedorazumenie_I.txt_chunk3,plehanov,11,0,0,0,12,0,3,6,3,27,8,4,0,1,3,0,2,0,1,0,2,1,1,0,1,1,3,2,0,0,3,0,5,0,1,1,0,2,5,2,0,1,0,25,0,8,2,1,3,9,7,0,3,1,1,2,0,1,2,1,0,0,0,3,2,5,0,1,1,1,1,1,9,2,0,28,0,0,1,2,2,2,2,1,2,8,1,5,1,0,2,0,0,2,8,0,4,0,2,0,4,0,11,0,1,1,10,0,1,1,0,0,0,1,0,1,1,2,0,0,2,2,1,1,1,2,0,8,4,1,5,0,0,0,1,2,1,0,30,2,0,4,0,13,2,1,2,2,0,15,0,0,3,0,0,0,1,0,4,0,8,0,1,0,0,0,0,1,1,1,2,0,1,0,1,1,0,0,0,0,3,0,1,0,1,3,0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,13,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,3,3,3,0,0,0,0,3,0,1,1,0,1,0,1,0,3,1,0,1,1,1,0,2,4,2,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,0
plehanov_gzha_breshkovskaya_I.txt_chunk1,plehanov,2,0,0,0,2,0,3,2,1,32,1,0,1,0,2,1,0,1,1,0,0,3,0,0,2,1,3,0,0,0,1,0,7,0,2,0,1,2,7,0,0,1,0,35,1,5,2,0,0,18,5,0,2,0,0,0,0,1,0,2,0,1,0,3,0,4,0,1,0,1,1,1,14,0,0,15,1,1,1,0,1,1,2,1,0,9,1,7,3,0,2,0,0,0,5,3,0,1,3,1,4,0,10,1,3,0,8,0,0,0,0,1,0,0,0,1,0,2,1,0,0,3,3,0,0,3,0,3,2,0,5,4,1,1,0,5,2,0,18,2,1,1,0,6,0,4,5,2,0,16,1,0,4,0,0,2,0,2,1,0,1,0,1,1,0,0,4,0,1,0,0,0,0,1,0,0,0,2,4,13,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,2,1,3,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,2,0,2,1,2,2,0,1,0,1,1,0,5,4,1,0,0,0,0,1,1,0,0,1,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
plehanov_gzha_breshkovskaya_I.txt_chunk2,plehanov,3.1914893617021276,1.0638297872340425,0,0,9.574468085106384,4.25531914893617,1.0638297872340425,5.319148936170213,2.127659574468085,24.46808510638298,2.127659574468085,2.127659574468085,0,1.0638297872340425,0,0,2.127659574468085,0,0,0,0,5.319148936170213,0,0,1.0638297872340425,1.0638297872340425,3.1914893617021276,1.0638297872340425,2.127659574468085,1.0638297872340425,0,0,5.319148936170213,5.319148936170213,0,8.51063829787234,1.0638297872340425,1.0638297872340425,6.382978723404255,0,0,5.319148936170213,1.0638297872340425,40.42553191489362,0,4.25531914893617,5.319148936170213,0,4.25531914893617,6.382978723404255,6.382978723404255,0,2.127659574468085,1.0638297872340425,0,0,1.0638297872340425,2.127659574468085,0,1.0638297872340425,0,1.0638297872340425,0,1.0638297872340425,0,4.25531914893617,2.127659574468085,0,1.0638297872340425,0,0,0,8.51063829787234,0,2.127659574468085,24.46808510638298,0,1.0638297872340425,0,0,0,1.0638297872340425,0,2.127659574468085,2.127659574468085,4.25531914893617,0,8.51063829787234,0,0,0,0,0,0,0,15.957446808510637,1.0638297872340425,0,2.127659574468085,0,4.25531914893617,0,3.1914893617021276,0,1.0638297872340425,1.0638297872340425,11.702127659574467,0,0,1.0638297872340425,1.0638297872340425,2.127659574468085,0,2.127659574468085,2.127659574468085,2.127659574468085,1.0638297872340425,0,1.0638297872340425,0,1.0638297872340425,2.127659574468085,0,0,0,2.127659574468085,0,11.702127659574467,0,1.0638297872340425,3.1914893617021276,5.319148936170213,0,1.0638297872340425,1.0638297872340425,4.25531914893617,2.127659574468085,0,21.27659574468085,1.0638297872340425,3.1914893617021276,2.127659574468085,1.0638297872340425,8.51063829787234,2.127659574468085,2.127659574468085,0,1.0638297872340425,1.0638297872340425,5.319148936170213,1.0638297872340425,1.0638297872340425,1.0638297872340425,0,2.127659574468085,3.1914893617021276,0,0,1.0638297872340425,0,0,0,0,1.0638297872340425,3.1914893617021276,3.1914893617021276,0,0,0,0,0,0,1.0638297872340425,0,0,0,0,0,0,14.893617021276597,2.127659574468085,0,1.0638297872340425,0,0,2.127659574468085,2.127659574468085,0,0,2.127659574468085,0,0,0,3.1914893617021276,1.0638297872340425,0,0,1.0638297872340425,2.127659574468085,0,0,0,0,2.127659574468085,0,0,0,6.382978723404255,1.0638297872340425,0,0,0,0,1.0638297872340425,1.0638297872340425,0,0,0,0,1.0638297872340425,0,0,0,1.0638297872340425,2.127659574468085,1.0638297872340425,0,0,1.0638297872340425,0,0,1.0638297872340425,0,0,0,2.127659574468085,1.0638297872340425,1.0638297872340425,0,2.127659574468085,0,1.0638297872340425,0,0,0,0,2.127659574468085,0,0,0,0,0,1.0638297872340425,0,1.0638297872340425,5.319148936170213,1.0638297872340425,4.25531914893617,0,0,0,0,1.0638297872340425,1.0638297872340425,0,0,0,6.382978723404255,0,0,2.127659574468085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0638297872340425,0,0,0,6.382978723404255,0,0,0,0,0,0,0,0
plehanov_k_agrarnomu_voprosu_v_Rossii_NQ.txt_chunk1,plehanov,9,1,5,2,3,0,0,1,4,32,0,4,1,1,1,0,2,0,0,1,0,3,0,1,2,0,7,3,2,2,0,1,3,3,0,7,1,1,4,0,0,3,2,20,1,4,10,2,1,11,8,0,2,1,0,1,0,3,0,1,0,1,0,0,3,1,0,0,4,1,0,0,5,3,0,18,1,0,0,3,1,1,0,2,1,9,4,2,3,1,0,0,0,0,8,3,0,0,2,1,1,1,4,1,3,0,7,1,0,2,0,5,0,0,0,0,7,0,2,3,0,6,1,1,1,4,0,6,5,0,3,2,1,2,1,4,0,0,19,4,0,0,0,21,2,4,2,0,2,4,2,0,1,2,1,0,1,0,2,0,0,0,0,2,1,1,0,0,0,1,0,0,1,3,3,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,4,2,1,0,1,2,0,0,0,2,3,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,2,1,3,2,1,1,1,0,1,2,1,0,0,0,1,2,0,0,0,0,0,0,4,3,0,5,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0
plehanov_k_agrarnomu_voprosu_v_Rossii_NQ.txt_chunk7,plehanov,7.421150278293135,0,0,0,5.565862708719852,0,1.8552875695732838,3.7105751391465676,1.8552875695732838,20.408163265306122,3.7105751391465676,0,1.8552875695732838,0,0,0,0,0,0,0,3.7105751391465676,0,0,0,0,0,1.8552875695732838,0,1.8552875695732838,0,3.7105751391465676,0,7.421150278293135,5.565862708719852,3.7105751391465676,3.7105751391465676,0,0,12.987012987012989,0,0,0,1.8552875695732838,24.118738404452692,0,3.7105751391465676,7.421150278293135,0,3.7105751391465676,11.131725417439704,11.131725417439704,1.8552875695732838,0,0,0,0,0,1.8552875695732838,0,1.8552875695732838,0,0,1.8552875695732838,3.7105751391465676,1.8552875695732838,1.8552875695732838,0,0,3.7105751391465676,1.8552875695732838,3.7105751391465676,1.8552875695732838,24.118738404452692,0,3.7105751391465676,18.55287569573284,0,1.8552875695732838,1.8552875695732838,1.8552875695732838,1.8552875695732838,0,3.7105751391465676,0,0,16.697588126159555,0,1.8552875695732838,0,0,0,0,0,0,25.974025974025977,0,0,0,3.7105751391465676,0,0,0,5.565862708719852,0,3.7105751391465676,0,3.7105751391465676,1.8552875695732838,0,0,0,5.565862708719852,0,0,0,1.8552875695732838,0,0,1.8552875695732838,1.8552875695732838,0,5.565862708719852,1.8552875695732838,0,0,0,0,1.8552875695732838,1.8552875695732838,1.8552875695732838,3.7105751391465676,3.7105751391465676,1.8552875695732838,0,1.8552875695732838,3.7105751391465676,0,0,18.55287569573284,0,0,1.8552875695732838,0,12.987012987012989,5.565862708719852,0,1.8552875695732838,0,0,12.987012987012989,0,0,1.8552875695732838,0,0,3.7105751391465676,0,0,3.7105751391465676,0,0,0,0,0,0,1.8552875695732838,0,0,0,0,0,0,1.8552875695732838,0,0,1.8552875695732838,0,0,0,0,0,0,0,0,1.8552875695732838,0,0,1.8552875695732838,0,0,0,0,1.8552875695732838,0,1.8552875695732838,0,1.8552875695732838,0,0,0,0,0,0,0,0,3.7105751391465676,0,1.8552875695732838,0,0,0,0,0,0,3.7105751391465676,0,5.565862708719852,0,0,0,0,0,3.7105751391465676,0,0,0,0,0,3.7105751391465676,0,0,0,0,0,0,1.8552875695732838,0,1.8552875695732838,0,0,0,0,0,0,0,5.565862708719852,1.8552875695732838,0,0,0,0,0,0,0,0,7.421150278293135,3.7105751391465676,1.8552875695732838,1.8552875695732838,0,1.8552875695732838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.84230055658627,0,0,0,0,0,0,0,0
plehanov_krasniy_cyezd_I.txt_chunk1,plehanov,6,0,0,0,3,2,2,2,5,27,0,1,0,0,2,0,2,0,1,1,0,0,0,0,2,0,4,0,3,0,2,0,5,3,1,4,0,2,2,0,0,2,0,26,2,4,3,1,4,2,6,0,2,1,0,0,1,2,1,1,1,2,0,2,0,0,0,2,3,0,0,2,13,0,0,14,0,1,0,1,1,1,0,0,1,5,1,9,1,3,0,0,0,0,2,1,7,0,3,0,7,0,4,0,0,1,10,0,2,0,0,4,0,1,1,1,1,4,0,0,0,3,1,0,0,4,0,5,0,1,5,2,1,2,0,3,2,0,15,1,1,4,1,5,0,0,2,1,0,0,3,0,2,1,1,0,0,0,2,0,1,1,0,1,0,0,2,0,1,1,0,0,0,3,2,2,1,3,3,9,0,0,1,3,1,0,0,0,0,1,1,0,0,4,0,2,0,2,0,0,0,0,0,13,0,1,4,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,4,1,0,0,1,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,4,2,1,0,0,1,0,1,0,0,0,2,2,0,0,0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,1,1,0,4,1,0,0,0,0,0
plehanov_krasniy_cyezd_I.txt_chunk2,plehanov,5,1,0,0,17,2,2,4,3,29,4,2,0,1,0,0,3,2,0,1,1,0,1,0,0,1,10,0,4,0,1,0,5,7,1,4,1,2,2,0,0,2,3,24,0,4,3,2,3,6,4,0,4,1,1,0,0,3,1,1,0,0,0,0,3,1,0,0,3,1,4,1,8,2,2,21,1,1,0,1,4,1,0,1,0,10,0,7,0,1,0,0,1,1,1,3,3,1,3,0,5,2,6,0,0,1,9,0,0,0,1,1,1,2,3,1,0,2,3,0,2,5,0,0,0,4,1,7,0,2,7,4,0,1,0,1,3,0,17,0,1,0,1,4,2,1,0,0,0,6,3,0,2,2,2,2,0,0,1,0,3,1,0,0,3,1,1,3,0,2,1,1,3,0,1,0,0,1,0,3,0,0,0,2,1,0,0,1,0,1,0,0,0,9,2,0,2,1,0,0,0,1,0,11,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,3,1,3,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,3,3,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
