file_name,а,без,больше,борьба,борьбе,борьбу,будут,было,в,возможности,время,все,всей,всем,всех,государства,давно,даже,дела,демократической,для,до,достаточно,другие,других,его,ему,если,же,за,и,из,их,как,когда,которые,который,крестьяне,может,мы,на,надо,народ,народа,настоящее,не,него,необходимо,несмотря,нет,никогда,ним,но,один,одно,он,оно,от,партии,перед,по,политического,после,потому,поэтому,правительства,правительство,при,работы,рабочей,рабочих,революционеров,русский,с,самодержавие,самодержавия,свое,свои,своих,силы,следует,со,собой,совершенно,социал,союза,страны,так,те,тем,теперь,того,только,у,уже,что,чтобы,это,этой,агитации,более,борьбы,бы,был,быть,весь,во,вовсе,возможность,вообще,вопрос,вопроса,времени,всегда,всего,всеми,всю,всякий,г,говорить,говорят,года,гораздо,группы,два,движение,движения,демократии,демократия,демократы,деятельности,должна,должно,должны,другой,ее,ей,есть,еще,жизни,жизнь,задачи,здесь,значение,ибо,или,им,имеет,интересов,истории,к,какой,класс,класса,классов,классовой,конечно,которой,которую,кто,лет,лишь,людей,между,место,много,могли,можно,мысли,мысль,над,назад,наконец,нам,нами,нас,наша,наше,нашего,нашей,наших,ней,нем,ни,нибудь,ничего,нового,о,об,общества,одним,одной,она,они,опять,организации,организаций,особенно,остается,отношении,очень,партию,первых,период,план,под,политические,политических,политическое,политической,политическую,положения,поскольку,право,представителей,программы,пролетариат,пролетариата,просто,против,прямо,путем,путь,работу,рабочего,рабочие,рабочий,рабочим,раз,революции,революционного,революционной,решительно,россии,русских,русского,русской,самой,самых,свободу,свободы,своей,свою,связи,сделать,себе,себя,сил,сказать,слишком,слова,смысле,снова,собою,социализма,становится,стоит,стороны,съезд,та,также,таких,такой,то,тогда,том,тому,тот,требования,труда,тут,условиях,цели,чем,экономической,эти,этих,этом,этому,этот,эту,1,2,3,будет,будто,буржуазной,были,власть,вот,где,да,деле,дело,день,е,её,зрения,именно,иметь,какие,которое,которых,кроме,ли,лучше,массы,менее,можем,момент,несколько,них,новой,новые,образом,одного,п,поводу,политическая,положение,почему,приходится,пусть,самого,самое,самом,своего,своим,силой,силу,случае,стали,стало,степени,т,такие,таким,тех,точки,условия,участие,характер,хочет,эта,этого,является,благодаря,большинство,была,возможно,вопросы,вполне,вся,выше,газеты,действительно,демократов,значит,идет,иначе,интеллигенции,искры,каждый,которая,которым,либо,люди,маркса,мере,мог,могут,наиболее,наоборот,наш,нее,нельзя,организация,партийной,партия,пор,прежде,развитие,редакции,руки,свой,среди,струве,такого,ту,факт,хотя,чего,членов,этим,вопросу,говорит,которого,котором,меньшинства,съезда,съезде,тов,той,бунда,дальше,дать,двух,должен,мало,например,отношения,первый,права,своему,собрания,совсем,такое,устава,части,часть,ясно,ведь,власти,всякого,году,делать,крестьян,крестьянства,ними,новых,нужно,общественного,общество,одна,очевидно,политики,почти,пути,своем,сколько,сторону,течение,вместе,всякой,вы,знает,интересы,масс,могла,населения,наши,развития,сами,тоже,хорошо,буржуазии,буржуазия,вперед,пока,производства,разумеется,роль,сам,само,следовательно,требует,через,влияние,затем,меня,мне,самым,сейчас,стр,там,теории,я,д,мартов,речь,таки,человек,точно,земли,однако,речи,свобода,война,союз,революция,большинства,войны,плеханов,цк,диктатуры,ленин,1905,мартова,ленина,радек,author_folder
krupskaya_o_staroy_iskre.txt,3,5,2,2,1,10,1,2,40,0,1,8,0,0,3,0,0,1,0,2,3,2,0,0,0,1,1,4,1,14,26,7,4,9,1,1,1,0,1,0,15,4,0,1,0,19,0,1,0,0,0,2,6,0,0,6,0,2,6,0,9,0,3,0,0,0,0,1,0,2,10,0,0,29,0,1,0,0,0,2,0,1,0,2,5,1,3,0,1,1,1,0,3,1,0,10,1,2,2,0,0,9,14,0,1,0,1,1,1,0,0,0,0,0,4,0,1,0,1,0,0,0,0,1,0,1,3,3,0,0,0,1,0,1,1,8,0,2,2,1,0,1,0,1,0,0,1,0,0,0,10,0,3,7,0,0,1,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,0,0,0,7,6,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,1,9,0,4,0,0,0,0,1,0,7,3,2,1,0,0,0,0,3,1,4,0,1,2,1,0,0,0,0,0,0,0,1,0,1,2,1,1,0,1,1,1,6,0,0,0,3,1,1,2,1,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,1,1,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,1,0,6,1,3,0,1,0,6,0,1,0,0,0,0,16,1,5,0,0,0,0,0,0,0,3,0,0,1,1,1,3,1,1,3,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,krupskaya
krupskaya_samoubiystva_uchashihsya.txt,19,0,0,0,1,1,2,3,83,0,6,10,1,1,2,0,0,0,2,0,5,3,1,0,1,14,8,4,7,10,80,6,10,20,5,1,1,0,8,0,27,12,0,0,0,41,5,2,1,2,0,0,14,2,2,22,0,7,0,0,13,0,0,5,0,0,0,3,1,0,0,0,0,41,0,0,0,5,3,1,0,3,1,6,0,0,0,14,0,5,1,4,15,3,2,31,15,14,2,0,5,0,5,1,13,2,4,0,3,1,3,0,1,1,2,1,0,1,6,3,1,0,1,0,2,0,0,0,0,0,0,2,2,0,1,7,0,0,2,11,8,0,1,0,0,9,3,1,0,0,17,3,2,0,0,0,6,0,0,2,1,8,6,3,2,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,16,2,2,0,0,6,3,1,2,0,2,3,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,10,3,3,2,1,0,0,0,0,0,0,0,1,0,0,1,2,2,12,0,5,2,2,0,1,0,1,0,2,0,3,1,8,0,2,0,1,1,1,8,0,0,3,0,1,1,1,1,2,1,0,0,1,0,1,0,2,1,2,2,1,0,2,0,0,1,3,1,0,0,1,1,1,0,1,4,1,1,1,0,0,1,1,0,0,4,0,0,0,2,1,0,0,1,1,1,0,0,0,4,0,2,0,0,0,1,0,0,0,0,1,0,0,8,1,0,0,1,3,0,3,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,3,0,1,2,0,0,4,0,2,0,0,0,0,0,0,2,0,0,2,0,10,3,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,3,0,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,2,0,1,1,1,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,krupskaya
krupskaya_shkolnie_kolonii.txt,5,0,0,0,1,0,0,1,30,0,1,2,0,0,1,0,1,2,0,0,14,2,0,0,0,0,0,2,4,4,35,2,3,3,0,1,1,0,0,2,8,1,0,0,0,13,0,0,0,2,0,0,8,0,0,0,2,1,0,0,4,0,0,1,0,0,0,2,0,0,1,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,4,3,1,3,1,2,0,0,1,0,15,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,3,2,1,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,2,0,0,2,0,3,2,0,0,0,0,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,krupskaya
krupskaya_sovmestnoe_obuchenie.txt,19,2,3,0,0,1,2,2,93,0,0,7,0,0,2,0,0,4,0,0,7,1,1,1,2,14,3,7,7,6,111,8,9,23,7,3,1,0,18,5,48,17,0,0,0,48,3,3,0,4,0,0,17,0,1,19,2,10,0,1,7,0,0,3,2,0,0,12,1,0,0,0,0,30,0,0,0,1,3,0,6,0,3,6,0,0,0,14,3,4,0,8,5,9,7,43,11,9,4,0,5,1,10,2,12,2,5,1,0,3,19,8,0,2,5,0,1,0,16,4,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,5,0,1,3,6,5,3,2,6,2,15,2,4,0,0,24,3,0,1,0,0,4,4,4,0,0,4,1,14,3,6,1,2,0,3,2,0,0,1,2,0,1,0,0,0,0,0,3,0,4,4,0,26,4,3,0,0,6,9,1,0,0,1,0,6,5,0,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,2,2,2,3,3,1,2,0,1,2,3,0,0,0,0,2,0,0,1,2,2,4,16,3,3,2,1,0,0,0,0,1,11,0,8,5,8,0,5,4,0,0,0,8,0,0,0,0,4,8,2,1,3,0,1,0,5,1,1,0,2,2,3,16,2,0,1,0,0,1,4,0,0,8,0,4,0,0,0,0,2,1,1,1,1,2,0,0,2,2,0,1,1,5,1,0,2,4,1,0,1,0,3,6,4,0,0,0,0,3,5,0,0,0,0,0,3,3,0,0,0,0,0,1,3,3,0,1,1,5,0,2,0,1,3,0,0,0,1,3,1,0,0,0,1,0,2,0,2,3,0,0,2,2,6,2,1,0,0,0,0,5,0,0,1,0,0,2,3,7,0,0,0,1,0,2,0,2,0,1,3,0,2,0,3,0,0,1,0,0,0,2,0,0,0,0,0,1,6,0,3,5,1,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,1,1,0,2,4,3,0,3,4,0,0,0,0,8,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,krupskaya
krupskaya_zhenshina_rabotnitsa.txt,49,17,16,3,8,4,28,14,312,0,20,48,0,2,24,1,0,6,3,0,32,13,2,6,7,21,10,26,44,62,326,21,35,77,16,12,4,0,34,17,172,10,5,2,5,183,5,3,0,20,8,4,40,6,2,20,3,44,2,1,34,0,3,14,6,1,2,21,17,2,28,0,1,85,0,0,3,7,18,3,3,2,2,10,0,0,0,35,7,9,10,23,34,27,10,138,49,33,5,0,10,4,33,1,15,2,18,2,1,0,0,0,3,6,5,3,3,2,8,2,3,1,8,1,1,3,1,0,0,0,1,9,2,8,1,43,14,9,19,0,7,0,0,1,0,18,22,7,0,0,36,8,4,9,2,0,7,5,1,6,8,16,3,9,2,5,3,7,1,0,5,1,1,0,0,4,0,0,0,1,0,7,0,28,15,6,0,38,7,3,9,3,74,51,5,1,0,6,4,1,16,0,1,1,2,4,0,0,0,4,2,4,0,3,2,0,0,2,1,3,1,1,2,17,13,36,6,8,3,0,0,0,0,10,0,0,1,0,1,3,3,6,8,2,4,12,19,1,0,1,5,0,0,1,0,5,0,1,0,3,4,5,9,37,7,16,4,6,1,11,6,4,1,28,0,11,4,2,0,4,1,4,4,1,30,0,0,5,2,9,20,18,8,23,7,4,0,0,0,1,4,7,3,9,11,13,0,2,0,0,3,12,0,3,6,3,4,0,3,17,7,16,0,1,3,0,10,4,1,4,4,3,0,0,9,1,7,14,0,2,11,0,0,2,9,4,1,3,6,5,4,4,6,1,1,1,0,1,4,2,0,0,7,8,3,6,6,0,3,4,10,1,0,0,12,5,0,0,0,3,3,0,0,1,8,5,0,4,0,1,4,2,1,3,1,4,2,1,0,0,0,0,1,0,0,1,0,1,9,7,0,1,4,3,0,3,4,0,0,5,0,3,2,2,0,4,2,0,2,0,6,3,6,1,0,0,5,0,2,4,3,3,2,2,3,9,11,0,2,1,0,0,9,0,3,1,0,0,5,2,0,0,1,2,2,1,1,0,1,0,0,0,0,0,10,0,1,1,0,2,3,3,0,5,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,krupskaya
lenin_183_students_I.txt,4,1,2,1,0,1,0,5,33,1,1,7,1,2,3,0,1,2,1,0,5,5,2,0,1,5,1,4,0,6,64,3,10,10,1,2,1,0,5,1,20,0,1,6,1,20,1,0,0,3,0,0,10,0,2,3,6,8,0,2,3,0,1,1,0,1,11,0,0,0,2,1,0,15,0,0,2,1,1,0,0,3,0,1,2,0,0,6,3,1,2,3,3,4,3,14,6,8,2,0,2,1,6,1,3,0,5,0,0,0,0,0,0,1,4,1,1,1,2,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,5,2,1,0,0,0,0,0,1,0,0,0,0,10,0,2,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,3,1,0,0,0,3,0,1,1,0,2,0,0,0,0,1,1,1,1,3,0,2,2,7,0,3,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,1,1,0,3,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,2,2,1,1,1,2,0,0,0,0,1,3,0,1,1,0,0,2,1,1,0,0,2,1,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,1,2,0,3,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,3,0,0,0,0,1,1,0,2,0,0,0,0,1,4,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lenin
lenin_1st_of_may.txt,10,0,0,1,9,1,0,1,24,0,0,11,1,4,5,0,0,0,0,0,4,2,0,0,0,7,0,0,1,15,52,3,5,2,5,2,0,0,1,0,16,1,4,1,0,7,0,0,1,2,0,0,4,0,0,1,0,8,1,0,3,1,0,1,0,3,7,1,1,1,6,0,1,2,4,1,3,1,0,5,0,1,0,0,2,1,0,0,1,2,1,2,5,3,1,4,3,2,2,0,8,1,2,0,3,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,2,4,4,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,4,3,0,4,0,0,0,0,0,9,3,4,0,0,0,0,0,6,0,0,0,0,0,4,1,2,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,3,1,0,0,0,0,0,0,0,1,4,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,lenin
lenin_anarhizm_i_socializm.txt,5,0,1,0,0,2,1,1,20,0,0,2,1,0,1,0,0,2,1,1,4,1,0,0,1,3,0,3,2,6,27,3,8,4,0,0,0,0,1,4,7,0,0,0,2,12,0,1,0,0,0,0,1,0,0,0,1,1,3,0,2,1,0,0,2,0,1,0,0,2,13,1,0,5,0,1,0,2,1,0,0,2,0,0,1,3,0,1,0,2,0,0,1,0,2,1,1,3,1,0,1,4,4,1,1,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,9,0,0,0,0,4,0,0,1,0,0,3,1,1,1,0,2,0,2,1,1,0,0,0,0,2,0,2,1,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,4,0,3,1,1,0,0,0,2,0,0,0,0,0,2,1,2,1,0,0,0,3,0,0,4,0,1,0,0,0,0,1,0,1,0,1,5,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,3,0,1,0,0,0,0,2,1,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,lenin
lenin_chego_dobivaemsya.txt,9,3,2,6,2,2,1,6,52,1,1,13,7,3,7,0,3,1,3,1,10,3,0,0,1,9,0,7,0,8,119,11,4,13,1,11,2,0,1,35,24,1,0,0,0,35,2,3,0,5,0,0,5,2,0,1,0,6,42,1,7,0,4,0,0,0,0,2,4,2,2,5,0,15,0,1,0,2,2,3,0,1,1,1,7,0,0,5,4,1,5,1,11,13,8,23,7,4,3,0,3,14,13,0,3,1,8,0,1,2,1,0,0,1,2,2,1,0,0,3,0,0,0,1,0,0,5,2,0,0,1,0,2,1,0,8,0,3,3,0,0,0,1,0,1,3,2,0,1,0,14,0,1,0,0,0,0,2,0,7,0,12,0,4,0,1,0,4,1,0,4,1,2,1,0,10,1,1,6,13,1,0,0,7,2,0,1,12,2,0,2,2,0,3,1,6,3,0,1,0,0,5,0,1,2,7,0,0,0,1,0,1,1,2,2,3,0,1,0,14,2,2,0,2,4,0,1,1,1,0,1,2,0,3,3,2,0,1,2,0,0,0,4,0,1,1,7,3,1,0,0,0,1,1,0,1,0,1,3,1,0,2,1,12,0,1,0,5,1,0,0,1,2,3,0,2,2,1,0,6,4,2,1,0,0,0,0,4,0,2,0,0,3,0,0,0,0,2,1,0,1,1,1,1,5,0,0,0,0,2,0,0,5,2,1,1,0,1,0,2,0,0,0,0,0,1,0,0,1,1,1,0,2,0,2,0,1,5,0,0,0,0,3,3,4,2,2,0,1,1,2,0,1,1,0,0,2,1,0,2,0,9,1,3,0,2,0,0,0,0,2,0,0,0,3,1,1,5,6,0,0,0,1,1,0,0,0,1,0,1,1,5,4,0,1,0,0,0,9,18,3,2,0,0,0,4,0,0,0,0,0,1,1,0,0,0,2,3,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,6,1,1,4,0,0,0,0,0,0,lenin
lenin_china_war_I.txt,7,1,0,0,0,0,0,2,37,0,1,3,0,1,2,0,2,2,2,0,4,3,0,2,0,5,0,1,5,6,58,8,3,11,2,8,0,0,0,1,23,2,7,6,2,29,3,0,0,1,1,1,8,0,2,0,10,12,0,5,7,0,0,1,1,10,14,0,0,0,6,0,3,18,0,0,0,0,1,0,1,1,0,0,0,0,0,6,0,0,7,1,11,4,7,12,4,4,2,0,5,0,2,0,0,0,3,0,0,0,0,0,0,1,2,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,6,0,0,0,0,1,0,4,1,0,1,0,12,0,1,0,0,0,0,2,0,1,1,0,1,0,0,1,1,2,0,0,4,1,0,0,0,0,0,3,0,0,0,2,0,0,1,1,1,9,0,0,0,1,4,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,2,0,0,0,0,5,0,0,0,0,2,0,3,2,0,0,0,0,0,2,2,0,1,0,0,0,0,1,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,1,0,0,0,0,0,0,2,0,4,2,3,0,2,3,1,0,0,0,1,0,0,0,2,0,2,0,0,1,1,0,0,1,0,0,5,4,0,4,0,0,1,0,0,1,2,0,0,0,0,1,3,0,0,0,1,0,0,0,0,1,1,2,0,1,0,1,0,2,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,lenin
lenin_chto_delat'.txt,307,51,27,60,63,57,25,79,1175,14,50,165,30,41,115,1,16,64,64,29,214,96,17,9,34,125,20,124,177,170,2051,174,103,302,72,93,51,0,98,331,517,43,4,8,16,846,21,25,9,45,23,10,236,22,22,98,44,144,52,33,223,22,17,55,33,14,13,73,48,34,151,73,4,498,4,17,14,20,28,22,10,44,13,54,283,20,6,118,30,75,66,109,268,114,108,601,132,302,75,36,93,117,243,24,99,14,99,28,17,46,49,14,10,34,51,20,12,22,24,31,15,29,25,20,20,72,111,80,19,28,46,29,17,57,27,62,8,78,100,40,4,42,19,23,69,133,29,19,9,8,286,19,13,32,23,16,21,32,16,48,16,20,43,51,6,24,23,55,47,23,30,18,15,70,19,110,23,22,35,38,37,15,7,82,32,22,18,290,65,10,24,44,44,95,16,130,31,25,8,34,55,8,10,22,33,31,38,29,26,91,30,14,11,7,1,14,9,29,18,54,15,8,6,13,74,40,24,32,51,12,24,49,14,51,26,9,32,36,27,18,16,59,28,28,15,71,58,32,27,26,24,23,0,10,12,7,11,53,7,16,28,28,61,207,40,83,26,32,34,18,11,12,5,93,69,74,39,59,14,48,33,16,14,10,42,13,17,39,1,30,19,50,53,100,1,32,0,25,116,7,16,26,19,14,76,11,50,25,28,16,10,24,7,12,36,20,38,24,18,10,14,8,13,24,22,33,21,11,5,12,12,13,8,19,75,21,27,46,16,14,10,30,16,41,95,27,12,13,34,20,16,24,8,26,53,36,44,14,24,10,15,49,17,32,7,24,37,4,9,12,20,37,12,17,18,21,57,15,16,19,20,14,8,5,6,25,4,21,15,16,38,23,24,36,17,14,11,8,0,17,2,0,20,5,6,15,17,16,37,16,5,22,5,10,4,13,25,6,11,6,12,30,1,19,4,12,4,2,9,4,19,5,3,8,12,19,34,13,10,24,7,5,14,18,48,8,7,25,8,20,24,23,20,13,6,3,0,17,10,4,24,6,8,17,11,14,4,5,9,8,16,16,15,49,13,18,49,32,0,14,15,8,8,0,7,8,31,0,11,0,4,8,5,2,2,1,0,0,0,0,lenin
lenin_era_reform_I.txt,14,6,3,1,3,1,9,3,48,0,3,5,0,0,2,0,1,7,0,1,15,2,1,0,1,4,2,1,3,5,83,10,13,13,6,7,1,0,11,6,30,1,0,2,0,35,0,0,2,3,0,0,6,1,0,1,2,12,1,3,16,1,0,1,0,3,1,7,2,1,31,0,1,11,4,3,1,0,3,2,4,4,1,2,5,0,0,3,2,2,3,2,17,1,2,8,8,12,2,2,11,1,7,0,11,0,6,1,0,3,0,0,1,7,1,2,0,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,4,1,0,0,0,0,4,7,0,1,0,0,15,1,2,0,0,1,2,0,0,0,4,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,2,4,14,5,0,1,0,1,3,0,3,0,1,0,0,3,0,1,0,0,0,0,1,1,3,0,1,0,10,1,2,3,0,1,4,0,0,0,0,5,10,4,5,3,1,0,0,0,1,1,1,0,1,3,1,4,2,0,0,1,2,1,0,1,1,3,0,0,0,0,0,0,1,0,0,1,3,3,4,0,5,0,0,0,0,1,4,0,5,0,4,3,3,1,3,0,0,0,0,7,0,0,0,0,0,0,1,3,0,0,1,0,1,3,1,2,0,2,1,6,0,3,3,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,2,0,0,1,3,2,4,2,1,1,0,0,1,4,2,1,0,1,1,1,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,1,4,0,2,0,0,0,0,0,0,0,0,0,3,0,3,1,2,0,0,2,2,7,0,1,0,0,0,0,3,0,2,0,0,0,0,0,2,0,0,0,0,1,1,2,0,1,0,0,0,2,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,1,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,lenin
